time,scop - 1_x,scop - 1_y,scop - 1_z,scop - 2_x,scop - 2_y,scop - 2_z,scop - 3_x,scop - 3_y,scop - 3_z,scop - 4_x,scop - 4_y,scop - 4_z
0.375,83.4634274866514,225.476692404773,55.2929209480426,-108.671964034465,298.103589874608,97.1790003028253,-163.456328308125,218.286302539518,170.558591927794,-109.848780843695,153.952656023582,94.4545145759169
0.383333333333333,84.2284736922967,226.483997717048,55.3060452637764,-108.272367041612,298.517393483312,96.6866009639228,-163.162845384239,218.610872974337,169.47412353025,-109.258262702864,154.892738013462,93.0569803807737
0.391666666666667,84.9377603221851,227.297004690009,55.2836941666251,-107.741142082138,299.228870133476,95.8691287138099,-162.777612380273,218.999448909871,168.308109713256,-108.456424020818,155.560973284872,92.2937295254908
0.4,85.5251588331421,228.242645843976,55.354444773474,-107.149507604729,299.861049609769,94.8321885606924,-162.547178050042,219.19571399606,167.384697832602,-107.824816652276,155.850574050294,91.4624627820576
0.408333333333333,86.3349082739101,229.289060363467,55.4476800591671,-106.616620946681,300.270028501951,94.7030723375798,-162.155583147897,219.678354258955,166.263218202468,-106.985018046725,156.415083900874,90.6575290921434
0.416666666666667,87.1673033553026,230.189876068415,55.6296695478373,-106.233810107278,300.596814451148,94.0758603041114,-161.844845392642,219.89009222514,165.364243903518,-106.201275214979,156.640434888711,89.990697574648
0.425,87.8522379314541,231.121408624118,55.6881629743116,-105.823565647131,301.014303538121,93.6048220321365,-161.527963176514,220.210865621793,164.702906055466,-105.41931888938,157.254149690309,88.9153484003303
0.433333333333333,88.4059360758289,231.59452229393,56.0311565794159,-105.428183885393,301.434728827658,93.1532318824627,-161.202361771372,220.333016885858,163.852843959307,-104.574316246516,157.631081616883,88.4941551238002
0.441666666666667,89.1756056807956,232.097120911158,56.2143957430723,-104.996176943837,301.579654700131,92.8700739662127,-160.861881806911,220.538458862761,163.382961971705,-103.85669024738,157.994946229826,87.9958911308959
0.45,89.966319603211,232.6058851158,56.7056169401695,-104.477034974353,301.800047720441,92.4783306878095,-160.503608061257,220.714694505386,162.689436435197,-103.218808643543,158.228763893995,87.6334423513307
0.458333333333333,90.9499340170099,233.179614546437,56.3572304540856,-103.740751432164,302.048237460805,92.224680791619,-159.93493242168,220.9380010114,161.914763959211,-102.697871794432,158.499872180103,87.0309275705129
0.466666666666667,91.7412839269267,233.530545548065,56.7319102807216,-102.742853527009,302.477912201721,91.3142232994802,-159.537445931357,221.033831709189,161.137224207309,-101.93439059064,158.650036347108,86.6584905945015
0.475,92.8818462975717,233.762146571486,56.8406787577992,-102.161267706548,302.405693945264,91.3432753267833,-158.950580867379,221.127543125953,160.416396748649,-100.992343576366,158.80425240126,86.1525311906913
0.483333333333333,93.6493096117785,233.922864442671,57.5249249725781,-101.431672858993,302.551073702051,90.9949866225138,-158.46827603856,221.106923456623,159.970402831135,-99.9863817417206,158.824340689234,85.7888892782388
0.491666666666667,94.5524577680283,233.917104444598,58.0466617764991,-100.591544915569,302.462484375866,90.6887783493678,-157.862979496415,221.199756481406,159.233258251271,-99.0808436532621,158.941202547094,85.2690854311243
0.5,95.6146655603206,233.834128634622,58.543048774747,-99.6065390901483,302.411588985175,90.4437384510733,-157.327734146629,221.213628587401,158.681386532617,-98.203666557458,158.792993014293,84.9361261174447
0.508333333333333,96.7876332975686,233.862412459919,59.1241237885685,-98.5693971552397,302.431301368006,89.9223156163521,-156.626605464853,221.167258148058,158.162574235866,-97.301034627924,158.773474503987,84.3550193212622
0.516666666666667,97.9360430863084,233.734114030301,59.2354902520618,-97.5422230660128,302.531402728308,89.3635844991589,-155.960159510244,221.154090046749,157.491031921484,-96.2886153109424,158.947129579979,83.6866888610018
0.525,98.9785241552629,233.533491523189,59.3431805600937,-96.5167800921702,302.457558659101,89.0003397705023,-155.117424505909,221.118088161065,156.855575133584,-95.3253699508287,158.826746720743,83.126537843287
0.533333333333333,100.245952610766,233.370589668747,59.4743400410527,-95.3752974151872,302.40000340851,88.5356945548619,-154.185993595706,220.772865170381,156.027777612938,-94.2444608781542,158.759593521096,82.354503578655
0.541666666666667,101.511844538271,233.072050431981,59.6388510713882,-94.0722568016971,302.3978965978,87.8800518477835,-153.375139117236,220.639117524407,154.905085443494,-93.1464071899341,158.634532498024,81.7549087517089
0.55,102.725234170401,232.848617001426,59.6634109905743,-92.9666054098352,302.362335952918,87.1409918453787,-152.71680169121,220.439773665888,154.008466180793,-91.9615835413263,158.639313156328,80.9946707295348
0.558333333333333,103.931796332914,232.514643194681,59.6844366262201,-91.6590548624579,302.23403626767,86.4646996409157,-151.911544762494,220.300244345907,153.031816527054,-90.8394152771489,158.516752375545,80.1041244780527
0.566666666666667,105.379755084472,232.156335912472,59.8164658411554,-90.3105129803867,302.2084978634,85.8502885166869,-150.643566392959,219.875994354529,152.002021618687,-89.5771432459911,158.063924453823,79.3137347823985
0.575,106.939057058583,231.788563245118,59.8451973021004,-88.8410314390155,301.637484364442,85.239814490626,-149.463669336312,219.604879807999,151.002225557224,-88.2146587201865,158.050202591994,78.8280367280707
0.583333333333333,108.338859173691,231.52147769829,59.7857971739544,-87.5612316900824,301.462320728177,84.7033054612705,-148.166681131247,219.930700896324,149.966031781553,-86.810920888449,157.970181911561,78.1894131331811
0.591666666666667,109.913382455366,231.28795891949,59.8043245359478,-85.9631548529564,301.323787756096,83.9414252436285,-146.945513001386,219.878277665767,148.743977062617,-85.4649571897793,157.736673563733,77.1654664808218
0.6,111.434249591275,230.856954173384,59.6396707266017,-84.334671236338,301.182435676146,83.0520241357341,-145.698808276691,219.828533017719,147.800749959764,-84.0748588132159,157.627522070392,76.1121791556082
0.608333333333333,113.152013193874,230.679870263719,58.9074366630682,-82.7469109192759,301.027091035465,82.3320010471698,-144.280316192978,219.843024655661,147.214875732505,-82.5201857677087,157.561470984388,75.2229342918641
0.616666666666667,114.840260332267,230.293588805183,58.1332871194597,-80.9076026428695,301.006698388395,81.4872943984803,-142.560399249872,219.889813448455,146.122255549055,-81.0398666258535,157.381839834536,73.9093374945783
0.625,116.505292589958,230.029095190895,57.6106115331006,-79.3551040606025,300.824472525747,80.4666180490111,-141.25527759759,219.488640721651,144.914435742486,-79.42119253697,157.355853862723,72.927577276616
0.633333333333333,118.489042653948,229.872588614382,56.6854721221341,-77.3548460113287,300.794104081876,79.6687928595596,-139.548277424941,219.40347636659,143.831558068335,-77.523709399402,157.500523690717,71.6030917369714
0.641666666666667,120.229933531852,229.62732532646,55.6552860086955,-75.4687455568829,300.70739189917,78.3960367252468,-137.480141002921,218.942866051629,142.503284627365,-75.8999096498056,157.043120162571,70.281628377809
0.65,122.138973390597,229.394595692704,54.5596560192191,-73.592249095306,300.767927689527,77.4501319830075,-135.926462043731,218.979701842974,141.579203350453,-73.7839620342267,157.081351345291,69.1669628324631
0.658333333333333,124.163729287961,229.35761223475,53.2959822949015,-71.3914430589511,300.734751757414,76.1602287463641,-133.778747947954,218.823951770033,140.224195730622,-71.8804250701762,156.770063451305,68.320444713851
0.666666666666667,126.2245199518,228.980695102994,52.437947321183,-69.5115428585716,300.564044757104,75.0725562499139,-131.568091766408,218.911367139703,138.921229201765,-69.7997364028413,156.835100854423,67.4506535283571
0.675,128.256982299411,228.66440302762,51.3023220406303,-67.4804134032495,300.43814105156,73.852382525649,-129.760371717305,218.939701908393,138.047815450556,-67.6819204074867,156.786392406515,66.334373423578
0.683333333333333,130.194200694395,228.657711977175,50.2841744009825,-65.5285617935768,300.159077443311,72.2540275402513,-127.363616937574,218.812428646961,136.978271169534,-65.5064520961036,156.909926913004,65.0988137001765
0.691666666666667,132.107077997202,229.129818063241,47.841441584473,-63.3949418490799,300.188579525419,71.1175327354363,-125.471790644195,218.899114485591,135.844486681891,-63.631622092679,156.556429886375,64.3298837121428
0.7,134.156290277668,228.908054393583,46.8200658307553,-61.415232309821,300.068246417393,69.6160123167755,-123.133777855136,218.519085837089,134.886848926118,-61.3715736065931,156.247745952179,63.2440983462921
0.708333333333333,136.01195200956,228.836103657733,45.2856409083569,-59.183758089101,300.22911967917,68.586965593857,-121.053979850949,218.789873186651,133.992350212406,-59.5007303563504,156.015639611695,62.4687370139342
0.716666666666667,138.26557032995,228.202622902384,44.114772234865,-57.1831433614146,299.700970130861,67.5150394064648,-119.186676299149,218.422048957037,132.806366242061,-57.4593682565057,155.964185793503,61.148393976032
0.725,140.329410222019,227.733086601974,43.0939757824605,-55.1237563647599,299.332667318502,66.9410120452686,-116.847046443864,218.662615075984,132.137768401354,-55.5693161549161,155.766692249841,60.5246543371414
0.733333333333333,142.189546358204,227.248258143891,41.9433723851986,-53.0328461819066,299.160571203521,65.9967915771768,-114.99618065437,218.586412326944,131.261083180572,-53.9971050259563,155.450716942381,59.8180671482604
0.741666666666667,143.996646263248,226.393795701817,40.7879866504452,-50.9691440580663,298.900911503599,64.9916974787869,-112.842003232867,218.798911232275,130.44644668359,-51.899087520276,155.421991679075,58.8383400329587
0.75,145.867209500909,225.673513137007,40.0352064426701,-48.9068429995339,298.685399110528,64.623505626334,-110.840876310327,218.759652694008,130.080239287429,-50.2718418699984,155.35001073761,58.0569054287797
0.758333333333333,147.676556367418,224.863909219847,39.4004695555348,-46.4790133302678,298.7144513571,63.3038553911592,-109.107667292687,218.425442313921,129.498547280584,-48.7961289323176,155.035496822291,57.5976396705375
0.766666666666667,149.946752277452,223.839308910256,38.3093279517054,-44.4623160845196,298.21709578918,63.463674791079,-107.235820732116,218.307585047015,129.1930219803,-47.0515889711357,155.072728183644,56.8200012920654
0.775,151.354182637521,222.948854329047,38.3790023330685,-42.3651257225378,298.083032272902,63.3688703288741,-105.42847590721,218.243001905411,128.633745018041,-45.5454246838114,154.725003151685,56.2284475600867
0.783333333333333,153.275872124648,221.75502053984,37.6938964939347,-40.2094216534176,297.80258440085,63.0585508449326,-103.747082237102,217.817041040275,128.272669195605,-44.2084458389978,154.272940381226,55.8235997034811
0.791666666666667,154.981174785428,220.572102590621,38.1039401088739,-38.2205129166774,297.62200858153,62.92495378123,-101.916655486841,217.734484213167,128.212468284345,-42.8764471039813,154.140297808342,55.6711364980716
0.8,156.368177900924,219.453951175417,38.1249981132708,-36.328908817529,297.355411873424,62.9441242716904,-100.375316765166,217.408738728727,128.139209324371,-41.4338972162924,153.689533247883,55.54834533707
0.808333333333333,157.962924088395,218.304709513251,38.2476212531225,-34.343278094586,296.894083973844,63.0956202396148,-98.9985258016916,217.152038753188,127.988007532814,-40.0834909890112,153.306755793399,55.4188564057884
0.816666666666667,159.553475403488,216.938442723666,38.7122993364148,-32.5817229175709,296.394844276939,63.4908922441685,-97.3640680429168,217.057275532189,128.199565971436,-38.9713109480181,152.867382798539,55.3171260719559
0.825,160.91975867987,215.780100412111,38.6826338024117,-30.8122077368988,295.848790143229,63.3973478416851,-96.0176570746092,216.59357083889,128.366971329041,-37.7585704877193,152.278425597856,55.6882716654882
0.833333333333333,162.582425503905,214.490357170981,38.8102733560374,-29.3448471292926,295.401716444642,63.8222831877249,-94.8606685216813,216.529560138912,128.206784988175,-36.7014595471406,151.964118344095,55.7028119772299
0.841666666666667,163.759199325863,213.242981446118,39.3982584608823,-27.9378310080563,294.678197646524,64.2261310192086,-93.7949354476544,216.177775448967,128.159589740896,-35.6927700250022,151.362414444175,55.7944375079129
0.85,164.815328312851,212.094486287654,39.1542342291201,-26.6480947311094,294.287487135335,64.3912670679314,-92.7074518515953,215.972043938078,128.388096701193,-34.9307869375375,150.802001129714,55.6842762214308
0.858333333333333,165.714241776808,210.899761825169,39.3499629508706,-25.3160240852715,293.644033522472,64.482534491405,-91.8681175940065,215.647379941246,128.518219490437,-34.4289138527103,150.241140352368,55.7361910182797
0.866666666666667,166.483593271062,209.749769950146,39.7364535166841,-24.2783098693665,293.255734220061,64.7103372780942,-91.2714653112347,215.319395577437,128.569043893518,-34.0251207818047,149.899827282108,55.6629945320264
0.875,166.921327496157,208.555605811563,40.0300774008002,-23.5891150330196,292.790259214332,64.7991957144561,-90.9819551954991,214.99540330002,128.800046590377,-33.7297009017364,149.442976763429,55.6404336575638
0.883333333333333,167.177085067309,207.611583875541,40.2465212801558,-23.0760075723227,292.322947057897,65.1036190958207,-90.7478532780349,214.715907286804,128.82364851001,-33.5978034214216,149.006575868478,55.6024947509021
0.891666666666667,167.147337126371,206.725653908355,40.5510445156261,-22.8084665408129,291.866507128778,65.1901386568712,-90.6860751116935,214.255721497114,129.019505251643,-33.6158348031375,148.606568173177,55.7589942897422
0.9,166.662812531208,205.485953143199,40.5193412133715,-22.7078944431497,291.343152579217,65.2712045048078,-90.8038666988592,213.974816289976,129.097648732673,-33.8059767619708,148.312222293869,55.3576057495941
0.908333333333333,166.530310005207,204.708263110508,40.6067958752819,-22.7746842981022,291.046244112771,65.3526842414265,-91.087775243197,213.583767886158,129.331053936272,-34.3162861617754,147.888267959225,55.4477633417532
0.916666666666667,166.149127496394,203.578075871201,40.2886675943884,-22.9001806461611,290.42108858879,65.275909603543,-91.3712475550814,213.34856909137,129.631802560099,-34.9819755344664,147.413159516846,55.7014705878076
0.925,165.472866910117,202.993013666411,40.3600387766679,-23.4820310235327,289.930847871629,65.6300930034116,-91.9056124713899,213.037406536414,129.646805704986,-35.7344095712504,147.003248172926,55.9781197330946
0.933333333333333,165.017164343337,202.445161536675,39.8927462667719,-24.1435887948779,289.612859561564,65.6729587927843,-92.4024920480481,212.712576396548,129.578214252169,-36.564264640423,146.603049534772,56.4253157606542
0.941666666666667,164.088348902016,201.827485873302,40.3252548422753,-24.9716839376572,289.279871251665,65.9857103027073,-93.2756890475774,212.348260712998,129.732323695335,-37.3728447551832,146.208505547744,57.0508636390255
0.95,162.990887784646,201.369691622926,40.3482031160798,-25.8526080053912,288.995250546637,66.0814474321952,-94.3185050113628,211.991969680857,129.815918289829,-38.4040738024745,145.870702135474,57.2078394327059
0.958333333333333,161.867050675736,201.033973365361,40.7689522566713,-26.9243657839176,288.407987420928,66.3034342451631,-95.4680122354278,211.679104554263,130.357022696585,-39.5345616911233,145.569235593087,57.3375100970702
0.966666666666667,160.500095010101,200.706859730804,41.5515933845372,-27.9959288944116,287.955420061957,66.5135716725949,-96.5949061255749,211.419053355324,130.46745394518,-40.6801749636345,145.13526388585,57.6557599859834
0.975,159.427564086111,200.298730533944,41.9321084063338,-29.1277487541201,287.795015972375,66.5769902127716,-97.6493242195428,210.995774323977,131.155520231586,-41.7049871841559,144.909583386903,58.2380595768042
0.983333333333333,158.292372167071,199.995311990632,41.721769421174,-30.3606981940301,287.602231168649,66.895791842854,-98.7968254836069,210.723647969968,131.255451293983,-42.8538646042513,144.622554333528,58.0584022702015
0.991666666666667,156.968664751769,199.636256424673,42.0749993229811,-31.6295735511169,287.268338409994,67.6084631385191,-100.169408486401,210.581431815446,131.567742783009,-44.1758933522947,144.33409487054,58.3842491878589
1,155.591694319701,199.27415799389,42.3841417083791,-32.9664346681482,286.834491350584,67.7570985701729,-101.517017067518,210.586453389574,131.839246449499,-45.6164785296424,143.997909946139,59.0075931156602
1.00833333333333,154.309519698306,199.06012958972,43.0709734882523,-34.1595109031494,286.759216422895,67.9437981597015,-102.641362272246,210.394610165952,132.447613893979,-46.8689354207221,143.858136786377,59.4032155770592
1.01666666666667,152.904916340866,199.048871842723,43.5267278803316,-35.3898493656171,286.800787025059,68.072424771839,-103.974886520044,210.140081805642,132.813744999396,-48.1051763810016,143.32605441081,60.0077392206419
1.025,151.614543292051,198.874492525516,43.9687995948036,-36.7723526002144,286.369451297048,68.4415768827518,-105.144469048659,209.922832215327,132.703261767783,-49.2262144737014,143.279665713774,60.372383196004
1.03333333333333,150.572791989162,199.067061323402,44.1451178237139,-38.1724840973084,286.15779370526,68.7413710500079,-106.429042893036,209.576563423647,133.182211223452,-50.2737800760683,143.101900485345,60.5536253529111
1.04166666666667,149.419943561903,199.403904352299,44.4447614178001,-39.5054021226309,286.26819541047,69.0572992614324,-107.5102656791,209.571732937061,133.538046955818,-51.2684343802434,143.147493769303,60.7894726774355
1.05,148.37321471287,199.789204142925,44.3658555743863,-40.6994281022904,286.159411399429,69.2106157989482,-108.492010215982,209.730723263808,133.72499520377,-52.4469515337609,143.125038007724,61.2143929157265
1.05833333333333,147.426401740646,200.470446189683,44.705325042957,-41.8932309802824,286.276928946811,69.1885641741547,-109.454568824395,209.842545243561,133.817229595758,-53.2723139920998,143.181512922759,61.4737247326807
1.06666666666667,146.430016852421,200.865124212217,44.6837363123163,-42.976749918624,286.495111853028,69.064666849104,-110.42405988551,209.818272465198,133.802498444937,-54.142517609974,143.055787436102,61.6378423641019
1.075,145.652725792713,201.341226410421,44.6157684926263,-43.9836766831975,286.733048261207,69.1579462639123,-111.307171922245,209.862443488312,133.742525856683,-54.7583288524872,143.302626334567,61.5556345674659
1.08333333333333,144.948322181834,201.735175028824,44.289886949328,-44.7922693216816,286.945855594181,69.0941455027934,-111.862577864473,210.019251282094,133.686079894482,-55.3284431442555,143.692138236517,61.6543254597953
1.09166666666667,144.442896497601,202.431616042277,44.1788106577357,-45.8023882425441,287.154091548696,69.0132864524668,-112.48451893562,210.258894209435,133.779675302519,-55.856004783632,144.004494039762,61.8083058400027
1.1,144.073142998074,203.565642606195,43.9557378697047,-46.2264494999436,287.662508763637,68.6661715248748,-112.834540137705,210.404867774779,133.79829207907,-56.1700741389323,144.149958848588,61.8581855096211
1.10833333333333,143.585039932907,204.381118388139,43.5035523685494,-46.8324453557299,287.964855248788,68.4189262830609,-113.11461321881,210.576395312967,133.772255684121,-56.2236903859771,144.613790850282,61.7712745442952
1.11666666666667,143.159665634266,205.438377283175,43.3579750787131,-47.3520769366308,288.309008310631,68.0412148116575,-113.288074580105,210.74861249765,133.723623189843,-56.1675884933468,144.803614978139,61.8453061645428
1.125,143.145225761532,206.668171331414,42.9772826205732,-47.567017857341,288.757729969947,67.1457081186615,-113.324050710396,210.955825026973,133.706908800315,-55.9790332608435,145.258590978645,61.7129461283804
1.13333333333333,143.323931721331,207.59808674089,42.2947727309649,-47.9090084589753,289.167368728658,66.7762160139874,-113.215382287543,211.32081350616,133.617106745199,-55.6602707030493,145.625316908423,61.7615323507831
1.14166666666667,143.517372762385,208.871423251296,41.7055256186697,-48.1043961496202,289.653049740312,66.5258481625759,-112.914442868905,211.61194492798,133.319033490569,-55.1451504705431,146.443073364472,61.1885863462085
1.15,143.947624931795,210.121384050224,41.0102331221253,-48.0857656762277,290.199308460283,66.2012992094946,-112.65450995069,211.980753317386,132.980661634166,-54.6290858716394,146.824698617453,61.0371237923375
1.15833333333333,144.302184623913,211.061456794875,40.6285762925032,-47.9409157207472,290.675836842939,65.8321228942076,-112.162974836051,212.475700764996,132.682545397944,-53.9473413653318,147.176650203223,60.9262692992571
1.16666666666667,144.675006909962,212.188953387469,40.3272470903436,-47.6624961922471,291.045051856293,65.3542785963472,-111.571438341128,212.788365164352,132.29002279379,-53.2869549212119,147.48434285079,60.9818907899019
